"timestamp","x","y","z"
"617170316986040","0.8379706","2.327164","10.103531"
"617170336938021","0.2825158","2.585738","9.77792"
"617170356921773","0.39264908","3.064578","9.844957"
"617170376767296","0.20590134","2.753332","9.682152"
"617170396848652","0.5746084","2.7246015","9.533711"
"617170416579279","0.46926352","2.791639","9.346964"
"617170436511104","0.40701428","3.0885203","9.251195"
"617170456454595","0.30645782","2.9496565","9.600749"
"617170476412149","-0.81881696","3.9935284","3.1986535"
"617170496206162","-0.770933","3.098097","8.1163435"
"617170516151737","0.47405192","4.2521024","7.9248075"
"617170536149134","0.23942018","3.1555579","8.896853"
"617170556065282","0.32561144","3.4763808","9.3182335"
"617170575990440","0.17238252","3.1842883","9.768343"
"617170595898776","0.18195933","3.1986535","9.907207"
"617170615695809","0.272939","3.2034419","9.490616"
"617170635720655","0.37828386","3.3183637","8.781932"
"617170655661959","0.545878","3.169923","9.059659"
"617170675593940","0.5746084","3.2130187","9.016563"
"617170695483890","0.5410896","3.1555579","8.968679"
"617170715392642","0.35434186","3.1890767","9.41879"
"617170735362435","0.21068975","3.2082303","9.442732"
"617170755292698","0.1388637","3.2465374","9.332599"
"617170775293012","0.16759412","3.1794999","9.476251"
"617170795169837","0.18674773","3.2273839","9.370906"
"617170815089787","0.22505496","3.2321723","9.198523"
"617170835037550","0.2633622","3.1172507","9.083601"
"617170854986718","0.17717093","3.41892","9.504981"
"617170874920054","-0.92895025","6.3685765","6.9767036"
"617170894815472","0.076614454","4.414908","7.0964136"
"617170914850839","-0.2633622","3.1890767","9.3421755"
"617170934547299","-0.19632454","3.145981","9.873688"
"617170954599228","0.22505496","3.1603463","9.3421755"
"617170974525272","-0.2633622","3.2321723","9.811439"
"617170994618920","0.033518825","3.0119057","9.844957"
"617171014677932","-0.038307227","3.1555579","8.90643"
"617171034233559","0.076614454","3.323152","8.920795"
"617171054270592","0.090979666","3.2848446","9.308656"
"617171074169917","0.11971009","3.4524388","9.509769"
"617171094074086","0.21068975","3.289633","9.217676"
"617171114000338","0.095768064","3.371036","9.409213"
"617171133957111","-0.07182605","3.3662477","9.634268"
"617171153856696","0.0047884034","3.265691","9.624691"
"617171174205083","-0.08619126","3.4045548","9.624691"
"617171193751596","-0.11971009","3.371036","9.524135"
"617171213633629","-0.22505496","3.5865142","9.428367"
"617171233579829","-0.21547815","3.6008794","9.346964"
"617171253614414","-0.2633622","3.5769374","9.165004"
"617171273479624","-0.31124622","3.5242648","9.26556"
"617171293414054","-0.51714754","3.3662477","9.442732"
"617171313266295","-0.6607997","3.3614593","9.404425"
"617171333229891","-0.7613561","3.3614593","9.768343"
"617171353142393","-0.8379706","3.2992098","9.892841"
"617171373063228","-0.5793968","2.2170308","8.169016"
"617171393138126","-1.0773908","4.012682","9.323022"
