"timestamp","x","y","z"
"758420733118","1.3072342","0.5506664","8.154651"
"758438735724","0.92416185","0.49799395","8.623915"
"758459245309","0.062249243","0.35913026","8.250419"
"758480449842","-0.39264908","0.320823","7.6135616"
"758500376459","-0.22505496","0.30645782","7.1155677"
"758520014534","0.06703765","0.49799395","6.5936313"
"758540407921","0.4165911","0.641646","5.9567738"
"758560337871","0.62728083","0.770933","5.5401826"
"758580275581","0.5602432","0.79487497","5.2385135"
"758600194021","0.79008657","0.81881696","5.482722"
"758620120690","0.7757214","0.8762778","6.3206925"
"758640053348","0.56982","1.043872","7.1826053"
"758659965746","0.10055647","1.2114661","8.432379"
"758679886945","0.009576807","1.2449849","9.437943"
"758699811270","0.24420857","1.3072342","9.844957"
"758719738147","0.61291564","1.5035586","10.625467"
"758739700962","0.9768343","1.5179238","11.449073"
"758759604141","0.62249243","1.6136919","12.368446"
"758779517216","0.33997664","1.6567876","13.168109"
"758799455030","0.51714754","1.8962077","13.953407"
"758819365449","1.0342951","1.8818425","15.284584"
"758837349305","1.0534488","1.9632454","16.831238"
"758857458369","0.6464345","2.2697031","17.06108"
"758877683996","-0.30166942","2.5330653","15.62456"
"758898882071","-0.10534488","2.0111294","13.551182"
"758917114521","1.1587936","1.2880806","11.305421"
"758936975252","1.8818425","0.9911995","9.730036"
"758957204629","2.0111294","0.92895025","10.031705"
"758978302600","2.1452048","0.79487497","11.219229"
"758998514998","1.9201498","0.6368576","11.267113"
"759016682083","0.9624691","0.770933","9.849746"
"759038541356","0.14844051","0.8475474","7.920019"
"759058480473","-0.7757214","1.0726024","7.2831616"
"759078399433","-1.1252748","0.92895025","7.383718"
"759098317508","-0.89064306","0.7230489","6.847417"
"759118254177","-0.48362875","1.1204864","6.0860605"
"759138174491","0.21547815","1.4652514","5.7125654"
"759158101212","0.1436521","1.6472107","5.439626"
"759178041526","-0.4357447","1.4987702","5.5880666"
"759197961320","-1.1013328","1.3790601","6.4404025"
"759217875645","-1.4221559","1.1971009","7.0820484"
"759237803772","-1.2641385","1.316811","7.1490865"
"759257730753","-1.0582372","1.5035586","7.0485296"
"759277652370","-1.2689269","1.3838485","6.9719152"
"759297580184","-1.7764976","1.2976574","7.6614456"
"759317508884","-1.5801731","1.1971009","9.289502"
"759335485865","-0.91937345","1.0869676","10.941502"
"759355419877","-1.0390835","0.92895025","12.066776"
"759375351129","-1.8100165","0.6799533","12.670115"
"759397027329","-2.0829554","0.90500826","13.239936"
"759415124935","-1.733402","0.8810662","14.030022"
"759435298062","-1.2354081","0.5746084","14.350845"
"759455087804","-0.9864111","0.22026655","14.877569"
"759475091452","-1.1204864","-0.19153613","14.618996"
"759494888120","-1.3215994","-0.22984336","12.890382"
"759514812237","-0.90500826","0.0047884034","11.492168"
"759536684583","-0.45010993","0.20111294","11.089942"
"759556620470","0.37349546","0.30645782","11.477803"
"759576539431","0.9816227","0.18674773","11.980585"
"759596465839","0.9624691","0.4309563","12.23437"
"759616390841","0.25857377","0.272939","12.5504055"
"759636326728","-0.34476504","-0.24899697","11.434708"
"759656251209","-0.60333884","-0.5746084","9.615114"
"759676165170","-0.58897364","-0.58418524","8.1402855"
"759696105640","-0.51235914","-0.3878607","7.5082164"
"759716018403","-0.32561144","-0.22984336","7.4507556"
"759735940749","-0.08619126","-0.0047884034","7.6470804"
"759755864136","0.35913026","0.18674773","7.52737"
"759775791534","0.37349546","0.37349546","7.4363904"
"759795722421","-0.062249243","0.5267244","7.465121"
"759815649663","-0.6512229","1.3599066","7.5561004"
"759833680758","-0.545878","1.9536686","7.7907324"
"759853555552","-0.4357447","2.2361844","8.7053175"
"759874944200","-0.79966336","1.9680338","10.812215"
"759895158108","-0.92416185","1.484405","12.435484"
"759913353370","-1.0630256","1.0869676","11.530476"
"759932975768","-0.92895025","1.4221559","9.572019"
"759953177072","-0.6512229","1.6280571","8.542512"
"759974868012","-0.51235914","1.6950948","8.532935"
"759993051243","0.08619126","1.6567876","9.528923"
"760013417599","0.46926352","1.2162545","11.180922"
"760034820310","0.047884032","0.78529817","13.091495"
"760054748228","-0.60812724","-0.047884032","13.062764"
"760074675105","-1.3215994","-0.39743748","11.449073"
"760094598805","-1.1875241","-0.6512229","10.759542"
"760114520213","-0.9624691","-0.8331822","11.420342"
"760134450059","0.47884035","-0.90979666","11.295844"
"760154372457","1.5227122","-0.33039984","10.117896"
"760174293917","1.9728222","-0.08619126","9.121908"
"760194230430","1.6232687","0.23942018","8.585608"
"760214153557","0.9768343","0.19632454","8.283937"
"760234082413","0.7086837","0.21068975","7.785944"
"760254001581","0.9816227","0.35913026","7.3789296"
"760273929292","1.2066777","0.7134721","7.2544312"
"760293852158","1.685518","1.0103531","7.2687964"
"760311843514","2.030283","1.2545617","7.3166804"
"760331487370","2.0111294","1.5179238","7.9870567"
"760353128779","2.0829554","1.4413095","8.925584"
"760371684874","1.7860745","1.4269443","9.710882"
"760393293054","1.6232687","1.3503298","10.060435"
"760411457378","1.5753847","1.3072342","10.429143"
"760431385870","1.532289","1.2066777","10.702082"
"760451348580","1.3263878","1.1348516","10.668563"
"760473001082","1.5753847","1.1683705","10.28549"
"760492929053","1.7860745","1.412579","9.619903"
"760511412649","1.9776106","1.5227122","9.337387"
"760533874682","1.9440918","1.6232687","9.485827"
"760552905986","1.8004397","1.7142484","9.653421"
"760572842499","1.685518","1.661576","9.940725"
"760592752709","1.5753847","1.7238252","10.309433"
"760612678388","1.3551182","1.8004397","10.745177"
"760632612661","1.0199299","1.8770541","11.631032"
"760652529486","0.7182605","1.9009962","12.813767"
"760672453446","0.48841715","1.8195933","13.88637"
"760692381625","0.25857377","1.4221559","14.403518"
"760712307356","0.02873042","1.0007763","14.709975"
"760732234077","0.02873042","0.4261679","14.480132"
"760752159339","-0.5267244","-0.05267244","13.125013"
"760772079341","-0.79966336","-0.272939","11.195287"
"760792013718","-0.79966336","-0.19632454","9.864111"
"760810146324","-0.34955344","-0.17717093","9.691729"
"760830007316","0.05267244","-0.15801731","10.357317"
"760849821589","0.15801731","-0.20590134","10.754754"
"760870212216","0.10055647","-0.21547815","10.180145"
"760891137895","0.14844051","-0.07182605","9.361329"
"760909632584","0.5363012","0.11971009","8.374918"
"760929411440","0.5506664","0.35913026","7.465121"
"760949448838","0.1436521","0.58897364","7.249643"
"760969322330","-0.15322891","0.8475474","7.0964136"
"760989302228","-0.08140286","1.1875241","6.9383965"
"761009230146","-0.033518825","1.7860745","7.16824"
"761029115565","0.22984336","1.8579005","7.513005"
"761049075098","0.545878","1.7477672","7.297527"
"761070632340","0.7086837","1.8770541","7.0724716"
"761090763123","0.7757214","2.1499932","7.479486"
"761110699219","0.6560113","2.0494366","8.159439"
"761130608752","0.79008657","1.757344","8.259995"
"761150538181","0.7278373","1.9009962","8.504205"
"761170466204","1.5035586","2.0398598","9.174581"
"761190389539","2.2218192","2.1021092","9.720459"
"761210330427","2.767697","2.0111294","10.524911"
"761230240220","2.6862943","2.480393","11.003751"
"761250164233","2.9352913","2.480393","11.956643"
"761270357776","2.906561","2.791639","12.689269"
"761290591164","2.8395233","2.8491","13.771448"
"761308143874","1.7717092","2.834735","15.05474"
"761328163928","0.47405192","2.5187001","14.920665"
"761347928618","0.36870706","2.1212628","12.885593"
"761368086849","1.2210429","2.1547816","10.548853"
"761387761746","2.3511062","2.456451","9.346964"
"761407733936","2.9400797","2.6001031","9.02614"
"761427513938","3.040636","2.2122424","9.437943"
"761447532013","2.2122424","1.8722657","9.471462"
"761467369515","0.8379706","1.6184803","9.255983"
"761489098996","-0.14844051","1.541866","8.566454"
"761509015248","-0.5650316","1.3982137","7.297527"
"761528684469","-0.59855044","1.4939818","6.0525417"
"761549046710","-0.56982","1.7621324","5.243302"
"761567151816","-0.23942018","1.982399","4.975151"
"761589012444","0.08140286","2.0446482","4.6591167"
"761608938539","0.7038953","2.1978772","4.4196963"
"761630021354","1.0869676","2.3942018","4.333505"
"761648801512","1.1779473","2.6288335","4.7884035"
"761668438493","1.685518","2.896984","6.191406"
"761688654068","1.8339585","3.2082303","8.499416"
"761708579331","1.7477672","3.2704794","10.85531"
"761728487458","1.2018893","3.0023289","11.990162"
"761748415689","0.5650316","2.96881","11.496957"
"761768337982","0.61291564","3.193865","11.104307"
"761788271995","1.1492168","3.2944214","11.69807"
"761808211893","1.3599066","3.490746","12.761095"
"761828119447","1.1348516","3.8786068","13.278243"
"761846041167","1.5370775","4.5872903","13.220781"
"761866025492","2.9975405","4.5537715","13.843274"
"761885950963","3.7205894","3.265691","15.217546"
"761905866069","1.7142484","1.9967642","15.677233"
"761925855446","-0.095768064","0.80445176","14.5088625"
"761945727010","-0.6655881","0.40701428","12.191275"
"761965649460","0.04309563","0.45968673","10.232818"
"761985574879","1.0965444","0.79008657","9.136273"
"762005498579","1.6232687","1.2449849","8.959103"
"762027093633","1.9871874","1.2306197","9.514558"
"762047295718","1.8866309","1.13964","9.993398"
"762067231293","1.2114661","1.0534488","10.175357"
"762087143743","0.545878","0.89064306","9.706094"
"762107068276","0.11971009","0.89543146","8.542512"
"762127007653","-0.0047884034","0.842759","7.4028716"
"762146923333","-0.038307227","0.92416185","6.2632318"
"762166846512","-0.023942016","1.1587936","5.329493"
"762186783857","0.11492168","1.292869","4.8937483"
"762206698755","0.47884035","1.3694834","4.501099"
"762226622351","0.8619126","1.484405","3.940856"
"762246547770","2.5139117","2.2457612","3.7828386"
"762266474542","1.6041151","1.733402","3.9983168"
"762286402617","1.8722657","2.3080103","4.3047748"
"762306329130","2.3463178","2.2218192","6.4068837"
"762326250590","2.6671407","2.2744915","8.365341"
"762344234446","2.9352913","2.135628","8.590396"
"762364370906","3.0885203","2.0829554","8.839393"
"762384034137","2.6192567","1.7190368","9.370906"
"762403969191","3.0597897","1.6807296","11.300632"
"762424643621","2.6719291","1.2976574","12.837709"
"762444024612","2.2122424","1.1061212","13.977349"
"762463720395","1.8339585","1.2066777","14.848839"
"762483659720","0.023942016","1.6519991","15.883134"
"762503570608","-1.115698","1.3982137","16.409859"
"762524900974","-0.545878","1.0630256","16.266207"
"762545061289","1.6759412","1.2401965","15.318103"
"762563396812","3.6104562","1.4460979","13.785813"
"762584936709","4.5681367","1.5179238","12.603078"
"762605092493","4.5777135","1.412579","11.324574"
"762625018328","3.6583402","1.4317327","9.864111"
"762644942861","2.2984335","1.4987702","8.346188"
"762664871822","1.1683705","1.4173675","6.9623384"
"762684794428","0.36870706","1.3838485","5.602432"
"762704724638","0.08619126","1.1923125","4.405331"
"762724649328","0.7230489","0.9959879","4.429273"
"762744570632","-0.009576807","1.6328455","3.596091"
"762764495946","0.320823","2.183512","2.96881"
"762782661990","0.9528923","1.934515","2.657564"
"762804460013","1.340753","1.8770541","3.4141316"
"762824387723","1.6759412","1.6950948","5.4300494"
"762842516318","1.6041151","2.2266076","7.565677"
"762862322570","1.8100165","3.0693667","9.782708"
"762882227052","1.6998832","3.083732","11.176133"
"762903904293","0.8619126","2.834735","12.20564"
"762922023201","0.8283938","2.360683","13.781025"
"762941936380","1.7669208","2.6240451","14.93503"
"762961928674","3.4380736","3.5529952","15.227123"
"762981879145","4.390966","3.5338416","14.60463"
"763003238782","3.8163576","3.2225955","14.264654"
"763023473472","3.7253778","2.432509","14.96376"
"763043568318","2.8203697","2.0685902","14.686033"
"763063488736","2.1404164","1.3599066","13.8480625"
"763083439311","1.2114661","0.7661445","12.253524"
"763103344938","1.0965444","0.61770403","10.228029"
"763123268794","1.8148049","0.6991069","8.844181"
"763143205671","2.2936451","0.93373865","8.1642275"
"763163121923","2.0015526","0.9720459","7.9487495"
"763183058175","1.1252748","0.89064306","8.379706"
"763202984584","0.4357447","0.8810662","8.801085"
"763222896981","0.16280572","0.7086837","8.690952"
"763242822556","0.023942016","0.641646","8.226477"
"763262747194","0.15322891","0.58897364","7.5704656"
"763282681675","0.20111294","0.5554548","6.8522053"
"763302624385","0.22505496","0.5363012","6.181829"
"763320588554","0.33039984","0.6799533","5.659893"
"763340596681","0.842759","0.81402856","5.401319"
"763361914391","1.364695","1.0630256","5.377377"
"763380394132","2.0207062","1.2497733","5.827487"
"763402044343","2.2984335","1.4652514","6.4260373"
"763420197626","2.0829554","1.5514427","7.2544312"
"763440131795","2.15957","1.4269443","8.058883"
"763459966901","2.743755","1.3120226","8.887277"
"763481456070","3.6104562","1.0821792","9.868899"
"763501673624","4.1659107","0.842759","10.553641"
"763521306126","4.122815","0.8331822","12.263102"
"763541707378","3.6727054","0.90979666","14.901511"
"763561631859","3.1172507","0.79008657","16.883911"
"763581559778","1.9297266","1.2641385","16.773777"
"763601509155","0.50757074","1.9680338","15.868769"
"763619481135","0.45010993","1.9680338","15.035586"
"763641334992","1.4508862","1.5801731","13.685257"
"763661271713","2.1212628","1.6424223","11.923124"
"763681186662","2.8395233","1.9440918","10.457873"
"763701119269","3.3997664","2.030283","9.414001"
"763721047864","3.572149","2.054225","8.341399"
"763740963908","2.9161377","2.4516625","7.40766"
"763760888545","2.2888567","3.1028855","6.861782"
"763780814954","2.5617957","3.3806129","6.5505357"
"763800738758","2.7964275","3.2944214","6.033388"
"763818737301","2.7724855","3.217807","5.1523223"
"763838539282","2.542642","3.1507695","4.060566"
"763859629961","2.1452048","3.1316159","3.2130187"
"763878525953","1.9009962","3.193865","2.9161377"
"763900175591","1.6472107","2.9735985","3.7588966"
"763918398665","1.4460979","2.9161377","5.12838"
"763938276063","1.2162545","2.8778305","6.5984197"
"763958664034","0.8283938","2.906561","7.7332716"
"763979883619","0.18195933","3.0885203","8.48984"
"763999807736","-0.062249243","2.9017725","9.050082"
"764019919561","0.51235914","2.4468741","9.988609"
"764039834146","1.7477672","2.1883004","11.506534"
"764059794461","2.5378537","2.5378537","13.196839"
"764079690504","2.5378537","2.8634653","13.88637"
"764099626912","2.954445","2.5330653","13.996503"
"764119548685","2.815581","2.1787236","14.374787"
"764139462385","1.9728222","1.8387469","15.456966"
"764159397595","0.7182605","1.6950948","15.222335"
"764179318379","0.45010993","1.2306197","14.168885"
"764199244735","0.94331545","0.82360536","13.220781"
"764219175883","1.3599066","0.78529817","12.531252"
"764239091406","2.1930888","0.6991069","11.583148"
"764259017449","2.7485435","0.4261679","10.290278"
"764278957503","2.456451","0.7278373","9.519346"
"764298871516","1.8579005","1.0869676","8.470686"
"764316947767","1.5466543","1.0342951","7.3789296"
"764336783759","0.9624691","0.82360536","6.5936313"
"764356723553","0.61291564","0.7422025","6.0046577"
"764377092773","0.56982","0.8619126","5.7843914"
"764396563140","0.7374141","1.1061212","5.683835"
"764416962100","1.1540052","1.0295067","5.693412"
"764436316634","1.4077905","1.1587936","5.434838"
"764456806011","1.5849615","1.5370775","5.1666875"
"764477723148","1.8100165","1.6950948","4.654328"
"764497957213","1.9871874","2.207454","4.783615"
"764517565235","2.2170308","2.5139117","5.9759274"
"764537988362","2.303222","2.183512","7.359776"
"764557910604","2.255338","1.757344","9.667787"
"764577839668","2.528277","1.5610195","11.113884"
"764595859566","3.2465374","1.958457","11.444284"
"764617689047","3.2465374","2.1021092","11.932701"
"764637613268","2.5378537","1.9297266","13.412318"
"764657525874","1.8674773","1.7956513","15.002068"
"764677454418","1.4652514","1.9728222","15.576676"
"764697391347","1.0486604","2.2457612","15.811308"
"764717317651","0.4405331","2.1691468","15.131354"
"764737228903","0.01436521","1.8435353","14.245501"
"764757170780","0.7565677","1.5275006","13.254301"
"764777085574","2.2361844","1.460463","12.23437"
"764797008232","3.3327289","1.5801731","11.147403"
"764816958546","4.223372","1.5179238","9.9790325"
"764834919434","4.247314","1.3742718","8.844181"
"764854813863","2.9783869","1.5849615","7.651869"
"764874820844","1.6424223","1.7669208","7.0581064"
"764896450377","0.8331822","1.8722657","6.2967505"
"764914651629","0.6751649","1.8914193","5.463568"
"764934536162","0.8283938","2.0254946","4.5441947"
"764954512362","0.78050977","2.2649148","3.9025488"
"764975860437","0.79008657","2.4468741","3.6966474"
"764996082835","1.0055647","2.5570073","3.86903"
"765014410858","1.292869","2.6719291","4.7309427"
"765036106381","1.4077905","2.6384103","5.865794"
"765056039195","1.3359646","2.8538885","6.885724"
"765075960343","1.091756","2.96881","7.575254"
"765095884772","0.5793968","3.0789435","8.192958"
"765115813680","0.19153613","3.064578","8.863335"
"765135737953","0.30166942","2.815581","9.816227"
"765155666549","0.9911995","2.3223755","11.334151"
"765175596707","1.7381904","2.0494366","13.330915"
"765195518636","2.1260512","2.3175871","14.96376"
"765215436294","2.2409728","2.3319526","15.538369"
"765235367911","2.0446482","2.303222","15.7586355"
"765255291194","1.7477672","2.5091233","16.457743"
"765275216352","1.3694834","2.2122424","16.572664"
"765295148698","0.37828386","1.460463","14.992491"
"765315068284","-0.18674773","0.8475474","12.785037"
"765333131202","-0.4405331","0.46926352","11.080365"
"765353015110","0.038307227","0.22026655","10.390836"
"765372913081","0.7469909","0.18195933","10.1226845"
"765392854802","1.1683705","0.36870706","9.677363"
"765412715897","1.1587936","0.49320555","9.131485"
"765433020066","0.8571242","0.60812724","8.791509"
"765452599026","0.5363012","0.7134721","8.465898"
"765472554341","0.320823","0.7422025","8.1881695"
"765494214708","0.19632454","0.8523358","7.5800424"
"765512850074","0.33518824","0.9624691","6.933608"
"765534278514","0.5506664","1.1348516","6.1530986"
"765554204609","0.78050977","1.3215994","5.559336"
"765574119820","1.0965444","1.6184803","5.4539914"
"765594044093","1.3599066","1.8866309","5.3486466"
"765613994772","1.4221559","2.0829554","5.2145715"
"765633908836","1.340753","2.2697031","5.415684"
"765653823474","1.2354081","2.5617957","6.1387334"
"765673754153","1.163582","2.6479871","7.053318"
"765693671863","1.0247183","2.6767175","7.85777"
"765713597594","1.091756","2.6862943","8.863335"
"765733523534","1.7717092","2.4037786","9.9550905"
"765753446452","1.8148049","2.4899697","10.85531"
"765773369527","1.4221559","2.7389667","11.731588"
"765793310102","0.80445176","2.801216","13.096283"
"765813223854","0.36391866","2.3942018","14.978126"
"765833184585","0.33518824","2.2266076","16.443377"
"765851176827","0.16759412","2.4899697","16.103401"
"765872522089","-0.095768064","2.6048915","14.317327"
"765891440581","-0.14844051","2.1739352","12.531252"
"765910927457","0.17717093","1.8818425","11.204864"
"765930820012","1.0342951","1.6041151","10.773908"
"765950935326","2.1404164","1.661576","10.620679"
"765970708141","2.8778305","1.7621324","10.620679"
"765991186528","3.1651347","1.8100165","10.338163"
"766012275176","2.4660277","1.9488802","9.940725"
"766030653146","1.2018893","1.982399","9.3182335"
"766052322367","0.33039984","1.9249382","8.355764"
"766072261640","0.25857377","1.934515","7.513005"
"766090261694","0.3878607","2.006341","7.07726"
"766110136175","-0.01436521","2.1547816","6.3063273"
"766129975240","-0.7565677","2.4133554","5.281609"
"766149987377","-0.842759","2.4899697","4.7165775"
"766169913785","-0.62249243","2.4851813","5.3438582"
"766190453058","-0.5267244","2.542642","6.6079965"
"766210980300","-0.7326257","2.6384103","7.9152308"
"766230941344","-1.0007763","2.2026656","8.762778"
"766249584627","-1.5849615","2.111686","8.418014"
"766269543535","-1.9009962","1.8770541","7.728483"
"766290950047","-1.8579005","1.6807296","7.666234"
"766311152393","-1.5897499","1.2401965","8.279149"
"766329339270","-1.661576","0.89064306","8.815451"
"766349250939","-1.7190368","0.6991069","8.987833"
"766369211930","-1.5753847","0.22026655","8.48984"
"766390520109","-1.0726024","0.10534488","9.11712"
"766409290268","-1.0773908","-0.062249243","11.511322"
"766429039384","-1.4221559","-0.61291564","14.121001"
"766448883761","-1.8818425","-1.0486604","14.72434"
"766468940534","-2.552219","-1.283292","13.986926"
"766490483765","-2.9640217","-1.4987702","13.867216"
"766509438298","-3.2752678","-1.8100165","14.317327"
"766529289759","-2.695871","-1.9632454","14.590265"
"766550459500","-1.5227122","-1.9728222","13.699622"
"766570380596","-0.90021986","-1.5227122","12.023681"
"766590312317","-0.7565677","-1.0390835","10.979809"
"766610218465","-0.92895025","-0.5315128","10.6637745"
"766630175342","-1.1444284","-0.31124622","10.793061"
"766650084875","-1.2354081","-0.19632454","10.295067"
"766670010294","-0.60333884","-0.2681506","9.054871"
"766689948368","0.17717093","0.01436521","7.73806"
"766709863110","0.25857377","0.31603462","7.273585"
"766729792747","-0.24420857","0.46926352","7.326257"
"766749719051","-1.1683705","0.45010993","7.656657"
"766769642283","-1.8195933","0.46447513","7.9008656"
"766789568795","-2.135628","0.5793968","8.073248"
"766809489682","-2.3080103","0.3878607","8.485051"
"766829411768","-2.5187001","0.22984336","9.428367"
"766847426613","-2.8874073","0.10534488","11.324574"
"766867306928","-3.3566709","-0.12928689","13.474567"
